id_kabupaten,nama_kabupaten,frekuensi_gempa,mag_max,mag_mean,depth_mean,cluster_label,risk_score,risk_level,PC1,PC2
IDN.12.3_1,KayongUtara,0.002449979583503471,0.7652262898542597,0.8953593014726952,0.2177777777777778,0,0.4140255678027285,Tinggi,0.32232125345214324,-0.19466220938558546
IDN.12.4_1,Ketapang,0.008370763576970192,0.8085225179388554,0.8582537505300752,0.11047154471544715,0,0.4140255678027285,Tinggi,0.31718947817420673,-0.11308575234067594
IDN.12.5_1,KotaPontianak,0.0,0.0,0.0,0.0,1,0.1515872432311641,Rendah,-0.8581945212779137,0.005407658173843699
IDN.12.6_1,KubuRaya,0.002041649652919559,0.7688548883251005,0.8933583775786172,0.2770666666666667,0,0.4140255678027285,Tinggi,0.3306874827312144,-0.21572000948293799
IDN.12.7_1,Landak,0.0008166598611678236,0.7947388271984954,0.6652528383796223,0.016999999999999998,0,0.4140255678027285,Tinggi,0.16719383624358952,0.005528065411158778
IDN.12.8_1,Melawi,0.0008166598611678236,0.7770620103243182,0.9623325891462012,0.16899999999999998,0,0.4140255678027285,Tinggi,0.3694301170340687,-0.2039550331728811
IDN.12.9_1,Pontianak,0.0004083299305839118,0.7868366856571988,1.0,0.013333333333333332,0,0.4140255678027285,Tinggi,0.38295492897674055,-0.1573132707530857
IDN.13.10_1,Tabalong,0.0012249897917517355,0.5241335939950509,0.5863946451678158,0.017777777777777778,2,0.32230948651565205,Sedang,-0.08316020004549707,-0.06754085583930305
IDN.13.11_1,TanahBumbu,0.0006124948958758677,0.7286033015728051,0.8965348928957411,0.17111111111111113,0,0.4140255678027285,Tinggi,0.2905313086160731,-0.19318004708860204
IDN.13.12_1,TanahLaut,0.0032666394446712946,0.8315272209760933,0.8726069139019413,0.09533333333333333,0,0.4140255678027285,Tinggi,0.3412538943519702,-0.10803395884779567
IDN.13.13_1,Tapin,0.0002041649652919559,0.7586239309619455,0.9695901333098613,0.013333333333333332,0,0.4140255678027285,Tinggi,0.3421031500931825,-0.15440845729052646
IDN.13.1_1,Balangan,0.0004083299305839118,0.7365312416320593,0.869836635397465,0.6853333333333333,0,0.4140255678027285,Tinggi,0.3399778340198617,-0.37874645691107744
IDN.13.2_1,BanjarBaru,0.0,0.0,0.0,0.0,1,0.1515872432311641,Rendah,-0.8581945212779137,0.005407658173843699
IDN.13.3_1,Banjar,0.0008166598611678236,0.6037685326238156,0.6494970917077874,0.031,2,0.32230948651565205,Sedang,0.018553731575306043,-0.07066190445107076
