id_kabupaten,nama_kabupaten,frekuensi_gempa,seismic_density,mag_p95,mag_std,b_value,depth_std,depth_skew,shallow_ratio,event_concentration,centroid_lat,centroid_lon,cluster_label,risk_score,risk_level,PC1,PC2
IDN.9.9_1,Cirebon,0.0014291547570436914,0.0002494223017012716,0.6386334823100539,0.536778065196758,0.081867512913917,0.0009106004835176299,0.22313977222607617,1.0,0.14285714285714285,0.2363601869152277,0.7717067103309256,1,0.35717696212353406,Tinggi,0.2849464067771781,0.10692615389685084
IDN.9.10_1,Depok,0.0002041649652919559,0.000190822680780882,0.4668162824038843,0.0,0.08558343647778685,0.0,0.11997798621653939,0.0,1.0,0.2594994003097933,0.7587772491161834,0,0.24442225643687543,Rendah,-0.7704532345905915,0.7340555179732223
IDN.9.11_1,Garut,0.28460596161698654,0.017124552783431248,0.7208635026978081,0.4733260800848396,0.004502240797584017,0.05722495972957604,0.2632525681989015,0.9469153515064562,0.00430416068866571,0.14801572637928806,0.764041851456679,2,0.34662297755864696,Sedang,0.3134434247371287,-0.036027099082064695
IDN.9.12_1,Indramayu,0.006124948958758677,0.0005473566676241339,0.822039102120022,0.6321690641436266,0.0076190044990578215,0.5801877480943821,0.16197563151948313,0.5,0.03333333333333333,0.2726191921008223,0.7699760064506761,2,0.34662297755864696,Sedang,0.08302131483675224,-0.30682830970132774
IDN.9.13_1,Karawang,0.009595753368721928,0.0009377464140419376,0.7302446211389744,0.5932998051835738,0.016555105748926758,0.2689564753653434,0.1808537049834227,0.7659574468085106,0.0851063829787234,0.2621027343170357,0.762592718591875,2,0.34662297755864696,Sedang,0.1921828903168732,-0.09941447951482682
IDN.9.14_1,KotaBandung,0.0006124948958758677,0.0006806908412285564,0.5073805350045557,0.23494034775896624,0.19384535359003904,0.03597736300160626,0.06086023460381849,1.0,0.3333333333333333,0.225637704027232,0.764933053765938,1,0.35717696212353406,Tinggi,0.08335489744736657,0.39464606875403596
IDN.9.15_1,KotaBekasi,0.0002041649652919559,0.0001780389498281492,0.544357272656515,0.0,0.08558343647778685,0.0,0.11997798621653939,0.0,1.0,0.2606582544993755,0.7603782597361155,0,0.24442225643687543,Rendah,-0.7401604272998625,0.7321332952527818
IDN.9.16_1,KotaBogor,0.0014291547570436914,0.002385345220866372,0.5566862662477381,0.5014624395613393,0.03568808792083189,0.007797916664685919,0.1967264245532093,1.0,0.14285714285714285,0.24547834667591362,0.758873602359462,1,0.35717696212353406,Tinggi,0.233487389298058,0.1170946535150221
IDN.9.17_1,KotaCirebon,0.0,0.0,0.0,0.0,0.08558343647778685,0.0,0.11997798621653939,0.0,0.0,0.6466201926850496,0.0,0,0.24442225643687543,Rendah,-1.2357137132308715,-0.19214143046418233
IDN.9.18_1,KotaSukabumi,0.0004083299305839118,0.001552540949456294,0.5735865529236619,0.43773701493426875,0.08558343647778685,0.19420783645655879,0.11997798621653939,0.5,0.5,0.22516549369349242,0.759777668571853,0,0.24442225643687543,Rendah,-0.16229091514902294,0.25883069479385634
IDN.9.19_1,KotaTasikmalaya,0.0012249897917517355,0.0012378827283927698,0.46883676697846594,0.1120673764633092,0.21029712021724728,0.12844944321147025,0.20835805021597442,0.8333333333333334,0.16666666666666666,0.19892250975388326,0.7689967694341796,1,0.35717696212353406,Tinggi,-0.03870305645723482,0.22746610774963075
IDN.9.20_1,Kuningan,0.004083299305839118,0.0006411553317171016,0.6132604874754312,0.4232051686399933,0.03714973976064878,0.20451984007826618,0.2043494899896719,0.85,0.05,0.22251485906638646,0.7710886883623664,2,0.34662297755864696,Sedang,0.1580939403752093,-0.017381633107465128
IDN.9.21_1,Majalengka,0.002654144548795427,0.0003689145752393465,0.6880126557242002,0.4947787031495526,0.023122954572096715,0.28174144830617986,0.13372683942743546,0.5384615384615384,0.07692307692307693,0.22727353515361798,0.7692133856987277,2,0.34662297755864696,Sedang,-0.012553199540024096,-0.12941380629847243
IDN.9.22_1,Purwakarta,0.0038791343405471623,0.0007313867234872767,0.5225645007778325,0.3687439745695933,0.03619442058632731,0.08928314923534884,0.27392782848731606,0.9473684210526315,0.05263157894736842,0.2442513617028691,0.763027290931401,1,0.35717696212353406,Tinggi,0.16683690697393905,0.05427516135366742
IDN.9.23_1,Subang,0.005920783993466721,0.0005109328316708656,0.8180211299314906,0.7073196435996285,0.008015259000673125,0.4448883762417968,0.18705233481702743,0.6896551724137931,0.06896551724137931,0.2600826977201964,0.7656955006359323,2,0.34662297755864696,Sedang,0.22877061906998053,-0.22039620232271556
IDN.9.24_1,Sukabumi,0.3301347488770927,0.014770237797767255,0.7056158481902578,0.48746364162266326,0.009455787737849837,0.07339171023903132,0.307539906907246,0.9128014842300557,0.004329004329004329,0.18779619241332318,0.7562434855832694,2,0.34662297755864696,Sedang,0.28928301356432895,-0.06516995380104815
IDN.9.25_1,Sumedang,0.009391588403429973,0.0011234821226657789,0.6434455001641077,0.4341990381531633,0.026806064956203902,0.1919312645742773,0.21653768092276474,0.8695652173913043,0.08695652173913043,0.2327392173196201,0.7670951765902129,2,0.34662297755864696,Sedang,0.18149677557952382,0.013491646756746412
IDN.9.26_1,Tasikmalaya,0.07166190281747653,0.004934146789159948,0.7469943901414309,0.517337012509976,0.009874503633924631,0.12144906047438785,0.3924734603988244,0.8660968660968661,0.005698005698005698,0.1328941013595465,0.7674757703364815,2,0.34662297755864696,Sedang,0.2960273719262201,-0.08227878957539586
IDN.9.27_1,WadukCirata,0.002245814618211515,0.007247213474487994,0.6381718721425788,0.562168915591763,0.03164027745263456,0.1407365378966921,0.24894588602802875,0.9090909090909091,0.36363636363636365,0.23825831415107313,0.7625663526804303,1,0.35717696212353406,Tinggi,0.21909015435843515,0.21506411208229484
IDN.10.1_1,Banjarnegara,0.00898325847284606,0.001453300969665283,0.568953459161587,0.36886742602669637,0.04157679223091455,0.09492830622874222,0.3225631367722706,0.9545454545454546,0.045454545454545456,0.20656426698454294,0.7797668832145632,1,0.35717696212353406,Tinggi,0.2108198834923929,0.0495607556341324
IDN.10.2_1,Banyumas,0.0036749693752552064,0.0004914493650394707,0.6569657313306113,0.5608629441502846,0.011494939208921591,0.23973739260431742,0.1243755587292137,0.5,0.05555555555555555,0.1945917990672647,0.7752637014853175,2,0.34662297755864696,Sedang,-0.02215811037187354,-0.16975460602670595
IDN.10.3_1,Batang,0.0032666394446712946,0.0007077805606536569,0.751816374480295,0.7645893327531591,0.013114452187568404,0.24750739815498085,0.22850545599314104,0.875,0.125,0.21859522803442533,0.7806403322494274,2,0.34662297755864696,Sedang,0.3498802937674781,-0.09214416067957903
IDN.10.4_1,Blora,0.0016333197223356473,0.00015594704581521355,0.6786877916372389,0.5160223614707641,0.0398440659513771,0.25880925403520194,0.15130337985090564,0.625,0.125,0.21451102819280765,0.7912162630679591,2,0.34662297755864696,Sedang,0.057478709680878426,-0.06338231314786547
IDN.10.5_1,Boyolali,0.0018374846876276032,0.000313907235487243,0.6938828389234154,0.6844364502791871,0.015711961265093794,0.12835438805767335,0.23063667120768133,0.8888888888888888,0.1111111111111111,0.19608895811840088,0.7862867902442153,2,0.34662297755864696,Sedang,0.30901436667213456,-0.03824837185066282
IDN.10.6_1,Brebes,0.006533278889342589,0.000694294829119268,0.7141936640403559,0.5377750401007204,0.012643099654172464,0.24415848202382764,0.1398488072472806,0.59375,0.0625,0.22060937730526475,0.7742317369427102,2,0.34662297755864696,Sedang,0.05421066114905848,-0.13393597288624534
IDN.10.7_1,Cilacap,0.10106165781951817,0.00800467381749955,0.716875115969426,0.41983192384479906,0.00772351543106925,0.080313727904407,0.24408863001700237,0.8888888888888888,0.00808080808080808,0.13881114295718233,0.7745648912367633,2,0.34662297755864696,Sedang,0.2467105896828703,-0.01811477803929741
IDN.10.8_1,Demak,0.0010208248264597796,0.0001901911326450191,0.5422948550416093,0.29749714247193276,0.08416652888630563,0.24662484014480612,0.20688287697108143,0.8,0.2,0.22622513605170924,0.7859841453130122,2,0.34662297755864696,Sedang,0.0441084256050539,0.13656628793920225
IDN.10.9_1,Grobogan,0.0002041649652919559,1.871238657441375e-05,0.5411119140470497,0.0,0.08558343647778685,0.0,0.11997798621653939,1.0,1.0,0.20956227958185097,0.7875301774556961,1,0.35717696212353406,Tinggi,-0.030494407999807738,1.033690820825356
IDN.10.10_1,Jepara,0.014904042466312781,0.0027127515810819727,0.8419036015078267,0.49397691987989706,0.0021034313513487272,0.5997535593295276,0.11292761602091683,0.3150684931506849,0.0136986301369863,0.3045759934750699,0.7837725652516414,0,0.24442225643687543,Rendah,-0.08603018030424092,-0.32934047496626073
IDN.10.11_1,Karanganyar,0.0006124948958758677,0.00014158852913901792,0.5415485978899973,0.45728797800585613,0.03883094857095111,0.2871829509007478,0.05526037413043537,0.3333333333333333,0.3333333333333333,0.1840959605423751,0.7885196917089174,0,0.24442225643687543,Rendah,-0.24713697696021486,0.05214924390734976
IDN.10.12_1,Kebumen,0.025112290730910578,0.003498734044264015,0.6940238306951971,0.3987057182795733,0.019587626838094816,0.07612442864882635,0.16812447942686248,0.8130081300813008,0.024390243902439025,0.13768654048011053,0.7772803337869194,2,0.34662297755864696,Sedang,0.16157383644222012,-0.005133925409349163
IDN.10.13_1,Kendal,0.002449979583503471,0.0004559846732538743,0.8758488841791909,0.9999999999999999,0.02666317469822276,0.4233142640922099,0.25495538320278704,0.9166666666666666,0.08333333333333333,0.22326495511373612,0.7824544368435808,2,0.34662297755864696,Sedang,0.5265054584106539,-0.2470135785480448
IDN.10.14_1,Klaten,0.0016333197223356473,0.00043267887486510005,0.5220360588629922,0.44063365999137843,0.02584067207294286,0.012732135662719232,0.15111325780022875,1.0,0.125,0.17664738699280597,0.7856180441205823,1,0.35717696212353406,Tinggi,0.21775156424992037,0.13661156534738075
IDN.10.15_1,KotaMagelang,0.0,0.0,0.0,0.0,0.08558343647778685,0.0,0.11997798621653939,0.0,0.0,0.6466201926850496,0.0,0,0.24442225643687543,Rendah,-1.2357137132308715,-0.19214143046418233
IDN.10.16_1,KotaPekalongan,0.0002041649652919559,0.0008271046960020861,0.5585612977682024,0.0,0.08558343647778685,0.0,0.11997798621653939,0.0,1.0,0.25882858691254157,0.7808717306997481,0,0.24442225643687543,Rendah,-0.7254412189051018,0.7339422639462352
IDN.10.17_1,KotaSemarang,0.0002041649652919559,9.840582154736099e-05,0.850509609774447,0.0,0.08558343647778685,0.0,0.11997798621653939,1.0,1.0,0.22206236774164673,0.7838951334203864,2,0.34662297755864696,Sedang,0.08478988634994433,1.0243086401691017
IDN.10.18_1,KotaTegal,0.0,0.0,0.0,0.0,0.08558343647778685,0.0,0.11997798621653939,0.0,0.0,0.6466201926850496,0.0,0,0.24442225643687543,Rendah,-1.2357137132308715,-0.19214143046418233
IDN.10.19_1,Kudus,0.0002041649652919559,8.72672343006362e-05,0.6382631548672945,0.0,0.08558343647778685,0.0,0.11997798621653939,1.0,1.0,0.2379901246095718,0.7876354515963236,1,0.35717696212353406,Tinggi,0.0025350613256789334,1.028596913803269
IDN.10.20_1,Magelang,0.0010208248264597796,0.00016767971187418187,0.5765759013044967,0.408608472997297,0.11317753695541131,0.2592484534177081,0.18719683467687706,0.6,0.2,0.19483307715037473,0.7838475703102762,2,0.34662297755864696,Sedang,-0.042554799651927766,0.0384530498519923
IDN.10.21_1,Pati,0.0030624744793793387,0.00036058662177178947,0.7281902391694673,0.4878483844048775,0.01690248790157087,0.5354249280741133,0.16736912484743965,0.7333333333333333,0.06666666666666667,0.26068655390757717,0.7897621510955549,2,0.34662297755864696,Sedang,0.1628859550378028,-0.14013467703411855
IDN.10.22_1,Pekalongan,0.0010208248264597796,0.00021268352577072426,0.4659770736295006,0.22303851442543637,0.14679546798165505,0.012472235242060052,0.1753709070181326,1.0,0.2,0.2156262029158379,0.7792084684833797,1,0.35717696212353406,Tinggi,0.1023423468600635,0.28546713317278916
IDN.10.23_1,Pemalang,0.0016333197223356473,0.00026740611930636045,0.8065228407246371,0.7606340919044119,0.00757295619427327,0.6102405972417447,0.16172357164650414,0.375,0.125,0.23354127889058407,0.7772437479038136,0,0.24442225643687543,Rendah,0.0358536313487825,-0.3178561293517205
IDN.10.24_1,Purbalingga,0.0006124948958758677,0.00014086819398731346,0.4790497487175144,0.4751100061721593,0.047095700865905005,0.11476095259352158,0.1874797447818521,0.6666666666666666,0.3333333333333333,0.20268543958480123,0.7773268376643323,2,0.34662297755864696,Sedang,-0.035815571475195096,0.17199960346077783
IDN.10.25_1,Purworejo,0.005308289097590854,0.0009038188168408682,0.5656743040362897,0.4198539988991177,0.02900588451881238,0.12109873013830416,0.13271183085674337,0.46153846153846156,0.038461538461538464,0.16231016067066573,0.7808010810851956,2,0.34662297755864696,Sedang,-0.13072617854547897,-0.10887439353486994
IDN.10.26_1,Rembang,0.002041649652919559,0.0003662835826734169,0.8458950130887843,0.8588893441736719,0.014240295991510582,0.7075755417580203,0.16036800137661505,0.7,0.1,0.2509615084830962,0.7928641771426748,2,0.34662297755864696,Sedang,0.32230425128118956,-0.30246055641337105
IDN.10.27_1,Salatiga,0.0004083299305839118,0.0014283650589941984,0.5087459768164733,0.2768215113588103,0.08558343647778685,0.015332197614991484,0.11997798621653939,1.0,0.5,0.20182879324017883,0.7849805616575729,1,0.35717696212353406,Tinggi,0.10560975006144013,0.5131112358047413
IDN.10.28_1,Semarang,0.007145773785218457,0.0012987439206160164,0.535045516472706,0.2248742201986737,0.059729577001452636,0.10596031636586717,0.2881429604631205,0.9428571428571428,0.05714285714285714,0.20269682649199178,0.7846799213266648,1,0.35717696212353406,Tinggi,0.13676490367450111,0.11335988203435404
IDN.10.29_1,Sragen,0.0004083299305839118,7.760715109936896e-05,0.705927396968968,0.8932090228322509,0.08558343647778685,0.3764906303236798,0.11997798621653939,0.5,0.5,0.19624811566795736,0.788445375326348,2,0.34662297755864696,Sedang,0.0739230014404717,0.048119010382893984
IDN.10.30_1,Sukoharjo,0.0010208248264597796,0.0003839679342783667,0.4394119791754382,0.1935902564561849,0.15747373790676622,0.23847042882137853,0.20700659445777742,0.8,0.2,0.18164148258792245,0.787525862411751,2,0.34662297755864696,Sedang,-0.02781171581862174,0.19003359525025573
IDN.10.31_1,Surakarta,0.0002041649652919559,0.000818582815113375,0.35718547486041224,0.0,0.08558343647778685,0.0,0.11997798621653939,0.0,1.0,0.1878118076506321,0.7872953432857467,0,0.24442225643687543,Rendah,-0.7891581803523912,0.7462700450767439
IDN.10.32_1,Tegal,0.0014291547570436914,0.0002675937592483626,0.6571656000373007,0.7434523336651078,0.012560459902677647,0.28251811083892353,0.1078308866013579,0.42857142857142855,0.14285714285714285,0.21393878575436603,0.7756518524602195,0,0.24442225643687543,Rendah,-0.020521814180004316,-0.19729702719894576
IDN.10.33_1,Temanggung,0.002041649652919559,0.0004348651119675559,0.542268913457723,0.3143437588487197,0.035425381108621756,0.17363198384033524,0.24170684458381275,0.9,0.2,0.20491309552251363,0.7823755120040254,1,0.35717696212353406,Tinggi,0.1231275956002924,0.17136042360951362
IDN.10.34_1,WadukKedungombo,0.0,0.0,0.0,0.0,0.08558343647778685,0.0,0.11997798621653939,0.0,0.0,0.6466201926850496,0.0,0,0.24442225643687543,Rendah,-1.2357137132308715,-0.19214143046418233
IDN.10.35_1,Wonogiri,0.0032666394446712946,0.00031493329719222085,0.7914259596541182,0.6094673551220511,0.0260880269379194,0.18006144094819876,0.18093767748994266,0.5625,0.0625,0.16304526928537383,0.7887846850020831,2,0.34662297755864696,Sedang,0.10244776795821653,-0.15269830730214537
IDN.10.36_1,Wonosobo,0.002245814618211515,0.00041979596521164573,0.615271819751967,0.5618826534274767,0.021892947503118893,0.1514862659509764,0.24788454413871458,0.9090909090909091,0.09090909090909091,0.19964458472102892,0.7807456770029331,1,0.35717696212353406,Tinggi,0.2537834345667722,-0.0077011452106137135
IDN.11.1_1,Bangkalan,0.0028583095140873828,0.0004092004919551065,0.6928721593878149,0.28696683302376086,0.0431889445385894,0.6107982332494672,0.06005058753781689,0.21428571428571427,0.07142857142857142,0.24432022338108217,0.8024067184335714,0,0.24442225643687543,Rendah,-0.2821502821746703,-0.21652451703544429
IDN.11.2_1,Banyuwangi,0.268681094324214,0.01379860422280356,0.7160244952932378,0.46008727272366223,0.009321323915731684,0.08229728474989391,0.36005384211043284,0.9012158054711246,0.004559270516717325,0.055727466385426694,0.8101535792000627,2,0.34662297755864696,Sedang,0.3239554738972492,-0.042247599171490596
IDN.11.3_1,Batu,0.0006124948958758677,0.0005789064039531383,0.48187299503947023,0.15686516761382838,0.2399764503647363,0.004172895643582927,0.1875132281044735,1.0,0.3333333333333333,0.1729327587240423,0.7995798167638652,1,0.35717696212353406,Tinggi,0.0835219737975148,0.43442482259081294
IDN.11.4_1,Blitar,0.022662311147407105,0.002392848598725107,0.6649797500462015,0.35665860692881907,0.02969135166159435,0.15102406761416282,0.24968012878892953,0.5495495495495496,0.018018018018018018,0.1175736574182138,0.7967448603145532,2,0.34662297755864696,Sedang,-0.01770194098504052,-0.08937877876303614
IDN.11.5_1,Bojonegoro,0.0120457329522254,0.0009685372165959232,0.5749422039638614,0.4093582509131636,0.04805220151997351,0.11084320828912657,0.2676751528221397,0.9322033898305084,0.06779661016949153,0.19745322262765302,0.794271375274526,1,0.35717696212353406,Tinggi,0.2100405587575518,0.049026259868181515
IDN.11.6_1,Bondowoso,0.01102490812576562,0.0013144844844257008,0.5253949784548126,0.28316342043981774,0.03477209237416966,0.0810998233955101,0.4029142813458556,0.9814814814814815,0.05555555555555555,0.1610104561868842,0.8109921450340674,1,0.35717696212353406,Tinggi,0.2138940413220063,0.10314620266771315
IDN.11.7_1,Gresik,0.04409963250306248,0.006672142844573073,0.7860257403309071,0.4203243746164027,0.021234727964048617,0.4003661881196687,0.22457372007582807,0.875,0.013888888888888888,0.2935277387618037,0.7993046805016286,2,0.34662297755864696,Sedang,0.2657876311678744,-0.09672855368560754
IDN.11.8_1,Jember,0.1288280930992242,0.007210604974955492,0.6935322052229254,0.4158079724493474,0.012953794547033382,0.08439988024941834,0.2269242960468895,0.8922345483359746,0.004754358161648178,0.08667340535941881,0.8047484279278666,2,0.34662297755864696,Sedang,0.25940277274399093,-0.011241004692710152
IDN.11.9_1,Jombang,0.0008166598611678236,0.0001354651248527806,0.7583195508224506,0.9150681314277868,0.03055177698650108,0.21602992932511333,0.19795449245651447,0.75,0.25,0.18967136829257414,0.7968180754280431,2,0.34662297755864696,Sedang,0.30820895655792757,-0.06726763944484634
IDN.11.10_1,Kediri,0.004695794201714986,0.0005716957260064167,0.6671003632504051,0.4424010688199913,0.036241825408217895,0.18796768838675984,0.15331456668046747,0.6521739130434783,0.08695652173913043,0.1736197541694976,0.7959673029098482,2,0.34662297755864696,Sedang,0.05467646433149631,-0.03926753859357594
IDN.11.11_1,KotaBlitar,0.0,0.0,0.0,0.0,0.08558343647778685,0.0,0.11997798621653939,0.0,0.0,0.6466201926850496,0.0,0,0.24442225643687543,Rendah,-1.2357137132308715,-0.19214143046418233
IDN.11.12_1,KotaKediri,0.0004083299305839118,0.0011004354084272253,0.387030954043916,0.18182351183483256,0.08558343647778685,0.0,0.11997798621653939,1.0,0.5,0.17184090657539514,0.795751851374579,1,0.35717696212353406,Tinggi,0.03458240547610614,0.5593296022075479
IDN.11.13_1,KotaMadiun,0.0,0.0,0.0,0.0,0.08558343647778685,0.0,0.11997798621653939,0.0,0.0,0.6466201926850496,0.0,0,0.24442225643687543,Rendah,-1.2357137132308715,-0.19214143046418233
IDN.11.14_1,KotaMalang,0.0,0.0,0.0,0.0,0.08558343647778685,0.0,0.11997798621653939,0.0,0.0,0.6466201926850496,0.0,0,0.24442225643687543,Rendah,-1.2357137132308715,-0.19214143046418233
IDN.11.15_1,KotaMojokerto,0.0,0.0,0.0,0.0,0.08558343647778685,0.0,0.11997798621653939,0.0,0.0,0.6466201926850496,0.0,0,0.24442225643687543,Rendah,-1.2357137132308715,-0.19214143046418233
IDN.11.16_1,KotaPasuruan,0.0002041649652919559,0.000982927957253197,0.4680990547562983,0.0,0.08558343647778685,0.0,0.11997798621653939,1.0,1.0,0.18567313811281216,0.8026108922526931,1,0.35717696212353406,Tinggi,-0.04828059279310937,1.039227848465496
IDN.11.17_1,KotaProbolinggo,0.0,0.0,0.0,0.0,0.08558343647778685,0.0,0.11997798621653939,0.0,0.0,0.6466201926850496,0.0,0,0.24442225643687543,Rendah,-1.2357137132308715,-0.19214143046418233
IDN.11.18_1,Lamongan,0.002449979583503471,0.00026054607157400807,0.7426781086739961,0.46935938159663426,0.059454117666939255,0.5156102711905677,0.22307336661838234,0.6666666666666666,0.08333333333333333,0.22178003809047042,0.7981904456796465,2,0.34662297755864696,Sedang,0.1282321797801007,-0.1312486160135908
IDN.11.19_1,Lumajang,0.005104124132298897,0.0005220598634177334,0.5428862882485749,0.39957589915480896,0.024265995499504252,0.10339793976677816,0.18764365779561004,0.8,0.04,0.1532342145981876,0.8039111646165801,2,0.34662297755864696,Sedang,0.10573411096484842,0.002899864884117087
IDN.11.20_1,Madiun,0.0057166190281747655,0.0009495752094501943,0.5383700046594838,0.3177777888749442,0.03567294159526903,0.13841548917345922,0.23557308068234478,0.8571428571428571,0.07142857142857142,0.1845604885576007,0.7934840057840289,1,0.35717696212353406,Tinggi,0.1115820790105897,0.06221003994091048
IDN.11.21_1,Magetan,0.0014291547570436914,0.00037800051046293947,0.4874318733597941,0.2740360297493769,0.06816667451613999,0.22443177091698346,0.20144774535134685,0.7142857142857143,0.14285714285714285,0.17846552744197158,0.791116278411348,2,0.34662297755864696,Sedang,-0.030182291937531414,0.08337066041479774
IDN.11.22_1,Malang,0.189873417721519,0.010177790873319293,0.7259099415515787,0.40416570997067597,0.006935818367887304,0.0873181025915671,0.19720159075961902,0.8451612903225807,0.005376344086021506,0.08397995766445487,0.8005902980948536,2,0.34662297755864696,Sedang,0.23378843233023305,-0.02450286375489992
IDN.11.23_1,Mojokerto,0.0008166598611678236,0.0001556451684591794,0.6572237785538348,0.5700636570808932,0.047040707185732084,0.26540112020395096,0.12374858369862891,0.5,0.25,0.18433307263662735,0.7995186502639674,0,0.24442225643687543,Rendah,-0.027511260004628557,-0.011753072610392337
IDN.11.24_1,Nganjuk,0.007962433646386281,0.0011457717020109538,0.5334275962139153,0.2862698674669379,0.07209494961769837,0.09958031510647311,0.2889483665129236,0.9487179487179487,0.05128205128205128,0.1886488225188211,0.7949202738384761,1,0.35717696212353406,Tinggi,0.16753215766683827,0.09167100427879574
IDN.11.25_1,Ngawi,0.0034708044099632505,0.0004627603544485853,0.7195135525671637,0.456733726297985,0.042746492923442764,0.16671114654217867,0.21334233155661902,0.8235294117647058,0.058823529411764705,0.19479334306486656,0.7917209043665309,2,0.34662297755864696,Sedang,0.20272593322649946,-0.02030177181802116
IDN.11.26_1,Pacitan,0.07431604736627195,0.009696825733188454,0.7081772503912817,0.44824482438843416,0.00970541684043542,0.08336522592240121,0.2184516654942654,0.8626373626373627,0.005494505494505495,0.11039908073478832,0.7885368171925627,2,0.34662297755864696,Sedang,0.24051762409341282,-0.031237980500793558
IDN.11.27_1,Pamekasan,0.0004083299305839118,9.524184566926932e-05,0.5091824149860018,0.2573146278970445,0.08558343647778685,0.006814310051107326,0.11997798621653939,1.0,0.5,0.21666593876086576,0.8064735394020938,1,0.35717696212353406,Tinggi,0.10567362510537492,0.5231189220123175
IDN.11.28_1,Pasuruan,0.0028583095140873828,0.0003563768243817785,0.5469496248644805,0.39373596213220147,0.04281153459935928,0.12290654666289642,0.15997208357334758,0.7142857142857143,0.07142857142857142,0.17591675226940157,0.8019894551761961,2,0.34662297755864696,Sedang,0.034766448574947484,0.0027200715857613744
IDN.11.29_1,Ponorogo,0.005104124132298897,0.0006680340903154406,0.6476735548868284,0.5041877792212244,0.011935517971322637,0.1333244330288266,0.13606267559090554,0.6,0.04,0.16569163183585073,0.7924006576373708,2,0.34662297755864696,Sedang,0.031920438317807553,-0.10422955064596647
IDN.11.30_1,Probolinggo,0.006329113924050634,0.0006810260969232984,0.6015047209447905,0.3873523732485819,0.03837750125211395,0.11906427401203849,0.2210550422335669,0.8709677419354839,0.03225806451612903,0.16702703325555646,0.8051646462990476,1,0.35717696212353406,Tinggi,0.17758048220240386,0.014339767832532907
IDN.11.31_1,Sampang,0.002449979583503471,0.0003725669212695369,1.0,0.9786761139013646,0.019838951904334445,0.004373554668249323,0.1666390591709406,1.0,0.08333333333333333,0.21550056975137216,0.8042175113758021,2,0.34662297755864696,Sedang,0.5940133945241421,-0.11455401961232367
IDN.11.32_1,Sidoarjo,0.0002041649652919559,5.268274319890061e-05,0.595893947086206,0.0,0.08558343647778685,0.0,0.11997798621653939,1.0,1.0,0.19268708819431274,0.800528159164667,1,0.35717696212353406,Tinggi,-0.0012063980316565637,1.0351333356743617
IDN.11.33_1,Situbondo,0.01755818701510821,0.0019596663198139528,0.5903612088737435,0.4460126512774768,0.03514544295413838,0.09665351712987426,0.31546499187025,0.9651162790697675,0.05813953488372093,0.17076266219145136,0.8117605612270081,1,0.35717696212353406,Tinggi,0.2708227632258533,0.038997925974780606
IDN.11.34_1,Sumenep,0.06002449979583504,0.005377142745811644,0.8378601389303264,0.6800087775080238,0.012983789098749303,0.42612742455871994,0.19992678675453102,0.7585034013605442,0.017006802721088437,0.22154686472469187,0.8155575558462556,2,0.34662297755864696,Sedang,0.3113788870629959,-0.22518134384286925
IDN.11.35_1,Surabaya,0.0002041649652919559,0.00011486931220765863,0.33214066401069614,0.0,0.08558343647778685,0.0,0.11997798621653939,1.0,1.0,0.2090308774181701,0.8014438586689472,1,0.35717696212353406,Tinggi,-0.10453469550340011,1.0404155442765108
IDN.11.36_1,Trenggalek,0.13638219681502656,0.020242435071847798,0.7274359805328884,0.4466083635229576,0.004334344115755978,0.08486187571330363,0.19653893950499923,0.8338323353293413,0.004491017964071856,0.09236372074512911,0.7922138498946592,2,0.34662297755864696,Sedang,0.23295691145073638,-0.042072089827921266
IDN.11.37_1,Tuban,0.006329113924050634,0.0005957072761999795,0.8137300864056461,0.6916244397412729,0.022443253239882794,0.4395496509432745,0.22883021146210525,0.8387096774193549,0.06451612903225806,0.2286713241861929,0.7952192638502023,2,0.34662297755864696,Sedang,0.347836598029829,-0.16920218134039333
IDN.11.38_1,Tulungagung,0.005104124132298897,0.0008212007650367201,0.647339658307471,0.4592977627542696,0.021453962489213874,0.10447000715707025,0.09318789347856915,0.32,0.04,0.14713802288463396,0.7949814873961776,0,0.24442225643687543,Rendah,-0.1817708110371853,-0.15731516418038508
IDN.12.1_1,Bengkayang,0.0014291547570436914,4.817116531523092e-05,0.9519905173771969,0.6073060539360667,0.02818863298263156,0.5327840347078814,0.17331275636314028,0.7142857142857143,0.14285714285714285,0.7049895393885578,0.7752520887254671,2,0.34662297755864696,Sedang,0.19472176558582865,-0.1748515771076307
IDN.12.2_1,KapuasHulu,0.006737443854634545,4.1185725922408325e-05,0.9304537461884553,0.35622828777107096,0.01794456527613,0.4385843430449309,0.21379178461655762,0.7575757575757576,0.030303030303030304,0.8092598871989601,0.7980075737064402,2,0.34662297755864696,Sedang,0.1365718114272274,-0.15038342154337575
IDN.12.3_1,KayongUtara,0.002449979583503471,0.00010026999839129306,0.8874182846888062,0.29089942990292283,0.021457086062061512,0.5148816170609136,0.1855638664899952,0.5,0.08333333333333333,0.5587008516774299,0.7731546754609234,0,0.24442225643687543,Rendah,-0.05802341610611528,-0.1502504320116667
IDN.12.4_1,Ketapang,0.008370763576970192,5.314604518491397e-05,0.9219643850950104,0.46583034657058203,0.007685462302097018,0.3982050254051247,0.2304406627892871,0.7560975609756098,0.04878048780487805,0.48234266190930863,0.7832217252115157,2,0.34662297755864696,Sedang,0.21117240903889845,-0.14084012220442896
