id_kabupaten,nama_kabupaten,frekuensi_gempa,seismic_density,mag_p95,mag_std,b_value,depth_std,depth_skew,shallow_ratio,event_concentration,centroid_lat,centroid_lon,cluster_label,risk_score,risk_level
IDN.4.6_1,Serang,31.0,0.02097098342237572,4.7271606285,0.5804515627706923,0.5541982629309656,65.0462366569028,-0.840121391459456,0.25806451612903225,0.06451612903225806,-6.121498508354839,105.90337692580644,1,0.299195162306965,Sedang
IDN.4.8_1,Tangerang,4.0,0.00384064054495422,3.915344559,0.45444985289822126,0.7021120080920221,44.03313146559834,1.9466259321994812,0.0,0.25,-6.2181874515,106.5073528,0,0.17115232769754612,Rendah
IDN.4.7_1,TangerangSelatan,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.17115232769754612,Rendah
IDN.5.4_1,Bengkulu,17.0,0.09039363798983355,4.967041915199999,0.8545122024736852,0.24639068387112212,18.506954177853697,0.6587244627630486,0.8823529411764706,0.058823529411764705,-3.918348481882353,102.06603869411765,2,0.40494091256738873,Tinggi
IDN.5.1_1,BengkuluSelatan,269.0,0.21798340921134507,5.0660166872,0.7318036084882756,0.3013664029995263,29.249326647980492,3.769355641620393,0.9144981412639405,0.011152416356877323,-4.704056324516729,102.78615895092936,2,0.40494091256738873,Tinggi
IDN.5.2_1,BengkuluTengah,25.0,0.02383045656883205,4.3333102511999995,0.5422362836982341,0.37020152412121415,43.51539957302472,0.48340247006001885,0.6,0.08,-3.6841674599200003,102.440143288,0,0.17115232769754612,Rendah
IDN.5.3_1,BengkuluUtara,1274.0,0.30026240242243335,5.459669766699999,0.8077025868308345,0.25581914179251075,47.666826115932764,7.609459609261293,0.9144427001569859,0.0015698587127158557,-4.99107721083438,102.01856502265305,2,0.40494091256738873,Tinggi
IDN.5.5_1,Kaur,346.0,0.13576114427568015,4.907158589750001,0.6831030751818344,0.3585266225589536,22.345570487207528,2.123036628897939,0.9450867052023122,0.011560693641618497,-5.043025785473988,103.1217420349711,2,0.40494091256738873,Tinggi
IDN.5.6_1,Kepahiang,12.0,0.016929803873549965,4.818801501199999,0.7044670416704445,0.6706539943578684,46.82163123509423,1.3279008366431744,0.75,0.16666666666666666,-3.591599189083333,102.60477294166667,1,0.299195162306965,Sedang
IDN.5.7_1,Lebong,37.0,0.02206115066737743,4.256872744200001,0.5353008059187769,0.382969993048683,41.64723871389906,2.199966084046844,0.8378378378378378,0.02702702702702703,-3.1322556372162165,102.2521805891892,0,0.17115232769754612,Rendah
IDN.5.8_1,Mukomuko,241.0,0.05646208867996233,5.0502781,0.7537765496797504,0.2763946506007708,25.878477041689184,1.2795192710598202,0.8672199170124482,0.008298755186721992,-2.902726503966805,101.26848115726142,2,0.40494091256738873,Tinggi
IDN.5.9_1,RejangLebong,41.0,0.02715222649456178,4.209640715,0.5402750077828807,0.5000216716496176,56.28978809608755,1.967577601606502,0.8292682926829268,0.04878048780487805,-3.428344934804878,102.56797977560976,0,0.17115232769754612,Rendah
IDN.5.10_1,Seluma,501.0,0.20321677914472863,5.00949458,0.7381893247715481,0.24302915886937376,24.084227618092303,2.8734627748060566,0.9441117764471058,0.005988023952095809,-4.375892928686627,102.22513311277446,2,0.40494091256738873,Tinggi
IDN.6.1_1,Boalemo,1265.0,0.6858254276920949,4.3641114654,0.7663522245231174,0.2527674836038569,50.13097283001768,0.10660642466983353,0.20869565217391303,0.003952569169960474,0.3919000957422925,122.28329717478262,2,0.40494091256738873,Tinggi
IDN.6.2_1,BoneBolango,890.0,0.4672113839976008,4.596266217399999,0.693747241838121,0.252579533529733,54.919645114676385,3.025432943709572,0.12247191011235956,0.008988764044943821,-0.007483293516853933,123.2028255783146,2,0.40494091256738873,Tinggi
IDN.6.3_1,DanauLimboto,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.17115232769754612,Rendah
IDN.6.5_1,Gorontalo,209.0,0.09797489561536003,4.0352837438,0.7306639840686678,0.22605576065098543,62.07644741676702,1.6361768406000046,0.6842105263157895,0.009569377990430622,0.5262585056698564,122.69014845167463,2,0.40494091256738873,Tinggi
