id_kabupaten,nama_kabupaten,PC1,PC2
IDN.21.9_1,ManggaraiTimur,-0.14602444043521723,-0.057105469693026545
IDN.21.11_1,Nagekeo,0.00330468248404181,-0.0671297914791904
IDN.21.12_1,Ngada,-0.1155074958739446,-0.0557275699849521
IDN.21.13_1,RoteNdao,-0.08007437494345093,-0.06012195165408807
IDN.21.14_1,SabuRaijua,-0.17059270266473447,-0.023659770309045758
IDN.21.15_1,Sikka,-0.1509885821045419,-0.04881714871697829
IDN.21.17_1,SumbaBarat,-0.15967597200475314,-0.07471921913231538
IDN.21.16_1,SumbaBaratDaya,-0.1813055996069356,-0.08817446022994846
IDN.21.18_1,SumbaTengah,-0.06423612749747465,-0.0983310592747153
IDN.21.19_1,SumbaTimur,-0.11743229428869861,-0.09498447359417594
IDN.21.20_1,TimorTengahSelatan,-0.11173372802477488,-0.08743212596541738
IDN.21.21_1,TimorTengahUtara,-0.10757790088255303,-0.05634514378152189
IDN.23.1_1,Asmat,-0.21231314370817767,0.06339509559114487
IDN.23.2_1,BiakNumfor,-0.15902939160612684,-0.009525278234832735
IDN.23.3_1,BovenDigoel,-0.22564132402434933,0.10660640339746352
IDN.23.4_1,Deiyai,-0.11665756543540995,0.012285243022046477
IDN.23.5_1,Dogiyai,-0.1233270554618755,-0.022551389834128188
IDN.23.6_1,IntanJaya,-0.06839648622034045,0.05749276456470931
IDN.23.7_1,Jayapura,-0.16520010179801237,-0.09439434824333326
IDN.23.8_1,Jayawijaya,-0.07630430025067514,0.02954308274173667
IDN.23.9_1,Keerom,-0.12314472527041564,-0.05552670812830973
IDN.23.10_1,KepulauanYapen,-0.154098907632089,-0.04877669113175431
IDN.23.11_1,KotaJayapura,-0.0955184313025147,-0.12450720475488392
IDN.23.12_1,LannyJaya,-0.10887837123613231,0.03081517847133408
IDN.23.13_1,MamberamoRaya,-0.26126077882830734,0.025752176256917614
IDN.23.14_1,MamberamoTengah,-0.1003151747404234,0.006430921066576167
IDN.23.15_1,Mappi,1.2069494237256047,0.06066977412849206
IDN.23.16_1,Merauke,-0.21444161166770248,0.2635687230242115
IDN.23.17_1,Mimika,-0.12431851727291632,0.009064619991306255
IDN.23.18_1,Nabire,-0.18956262582873684,-0.024344820100152265
IDN.23.19_1,Nduga,-0.11746639841560402,0.0621928696057904
IDN.23.20_1,Paniai,-0.07785236628300729,0.04192502381921881
IDN.23.21_1,PegununganBintang,-0.19377341832788086,0.05812427542399834
IDN.23.23_1,Puncak,-0.1056459610356063,0.06534727907662208
IDN.23.22_1,PuncakJaya,-0.12063368777626815,0.03709438860939507
IDN.23.24_1,Sarmi,-0.23232738682417986,-0.028796758988580806
IDN.23.25_1,Supiori,-0.20220565818811242,0.08404329587771642
IDN.23.26_1,Tolikara,-0.279837606548498,0.12412687437645142
IDN.23.27_1,Waropen,-0.2662292522971259,0.04523630440987092
IDN.23.28_1,Yahukimo,-0.12568931407754613,-1.6345626094871335e-06
IDN.23.29_1,Yalimo,-0.12001188271422902,0.009174391495172407
IDN.22.1_1,Fakfak,-0.02360163469502352,-0.007747541656302981
IDN.22.2_1,Kaimana,-0.2069154572385139,0.007332587582524308
IDN.22.3_1,KotaSorong,-0.05142836070151369,-0.13068831439343354
