id_kabupaten,nama_kabupaten,luas_wilayah_km2,frekuensi_gempa,mag_max,mag_mean,depth_mean,cluster_label,risk_score,risk_level,PC1,PC2
IDN.3.3_1,BangkaTengah,0.049695127632482274,0.00045599635202918376,0.7055019684601388,0.9291765788739361,0.019455252918287938,0,0.3700323617136747,Tinggi,0.338421971487445,-0.028101081971977276
IDN.3.6_1,Belitung,0.05176387991281757,0.0009119927040583675,0.7279185479231789,0.8976924344576478,0.6780155642023347,0,0.3700323617136747,Tinggi,0.4585360003903718,0.49386681042552766
IDN.3.5_1,BelitungTimur,0.05715943487611482,0.0009119927040583675,0.7256426919226079,0.8687558324243058,0.2130350194552529,0,0.3700323617136747,Tinggi,0.3488992909282098,0.10809347028493482
IDN.3.7_1,Pangkalpinang,0.0022583948987583897,0.0,0.0,0.0,0.0,1,0.004851914875630412,Rendah,-0.7894870480729762,0.03495333266245719
IDN.4.1_1,Cilegon,0.003523698523051144,0.00045599635202918376,0.4832430174419586,0.6364519360470171,0.33463035019455256,2,0.25834684220986043,Sedang,0.03902106272801564,0.26028505849184547
IDN.4.2_1,KotaSerang,0.0058150591177478315,0.0009119927040583675,0.4876894432951471,0.5967772624914935,0.16926070038910507,2,0.25834684220986043,Sedang,-0.016573142518254036,0.11476429823280723
IDN.4.3_1,KotaTangerang,0.003921512433121129,0.0,0.0,0.0,0.0,1,0.004851914875630412,Rendah,-0.78918431419586,0.03461552906273989
IDN.4.4_1,Lebak,0.07500732505079204,0.06292749658002736,0.6765729209161225,0.551885749603382,0.13535498787571193,2,0.25834684220986043,Sedang,0.08818903866545014,-0.027345255874236904
IDN.4.5_1,Pandeglang,0.06295710686944761,0.030551755585955312,0.6457109851078808,0.5734818924471283,0.12811429235147223,2,0.25834684220986043,Sedang,0.07751742356655911,-0.004050839295464674
IDN.4.6_1,Serang,0.03295936714558909,0.005471956224350205,0.6242393328524846,0.6015772290011455,0.24773022049286642,2,0.25834684220986043,Sedang,0.09896954021284654,0.12185556221878797
